VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
CMT,2011-06-13 01:31:16,2011-06-13 01:48:33,1,7.5999999999999996,-73.993399999999994,40.733212999999999,1,N,-73.906136000000004,40.743093000000002,CSH,19.300000000000001,0.5,0.5,0,0,20.300000000000001
VTS,2011-06-18 10:57:00,2011-06-18 11:07:00,5,2.98,-73.967692,40.802207000000003,1,,-73.981452000000004,40.767626999999997,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
VTS,2011-06-29 20:38:00,2011-06-29 20:41:00,1,0.87,-73.967044999999999,40.634905000000003,1,,-73.963071999999997,40.632458,CRD,4.0999999999999996,0.5,0.5,1,0,6.0999999999999996
CMT,2011-06-07 06:37:19,2011-06-07 06:40:47,1,1.1000000000000001,-74.004175000000004,40.716788999999999,1,N,-74.007521999999994,40.705554999999997,CRD,4.9000000000000004,0,0.5,1,0,6.4000000000000004
VTS,2011-06-11 10:34:00,2011-06-11 10:49:00,5,2.25,-73.971327000000002,40.759497000000003,1,,-73.982322999999994,40.778947000000002,CRD,10.1,0,0.5,2,0,12.6
VTS,2011-06-18 20:03:00,2011-06-18 20:07:00,1,0.93999999999999995,-73.952202999999997,40.786476999999998,1,,-73.966463000000005,40.793315,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
CMT,2011-06-01 19:13:03,2011-06-01 19:35:07,1,3.2999999999999998,-73.979702000000003,40.776207999999997,1,N,-73.987537000000003,40.738990000000001,CRD,13.699999999999999,1,0.5,1.98,0,17.18
CMT,2011-06-10 22:04:49,2011-06-10 22:07:31,2,0.29999999999999999,-73.964973999999998,40.775007000000002,1,N,-73.959052,40.772300999999999,CRD,3.7000000000000002,0.5,0.5,1,0,5.7000000000000002
VTS,2011-06-15 23:03:00,2011-06-15 23:35:00,1,9.7799999999999994,-73.956384999999997,40.771673,1,,-73.983455000000006,40.679184999999997,CRD,26.5,0.5,0.5,5.4000000000000004,0,32.899999999999999
VTS,2011-06-28 20:43:00,2011-06-28 21:03:00,5,4,-73.980393000000007,40.761671999999997,1,,-73.991687999999996,40.760514999999998,CRD,13.699999999999999,0.5,0.5,4,0,18.699999999999999
CMT,2011-06-17 02:56:25,2011-06-17 03:03:25,1,1.8999999999999999,-73.986442999999994,40.742741000000002,1,N,-73.997439,40.719490999999998,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
VTS,2011-06-11 13:55:00,2011-06-11 14:06:00,3,2.5800000000000001,-73.959232,40.783265,1,,-73.965672999999995,40.805571999999998,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
CMT,2011-06-10 08:00:11,2011-06-10 08:07:50,1,1,-73.947486999999995,40.779429999999998,1,N,-73.952861999999996,40.789104000000002,CRD,6.0999999999999996,0,0.5,1,0,7.5999999999999996
CMT,2011-06-02 14:32:00,2011-06-02 14:34:34,1,0.5,-73.977874999999997,40.738024000000003,1,N,-73.972296,40.745342999999998,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
VTS,2011-06-09 15:36:00,2011-06-09 16:28:00,1,18.359999999999999,-73.788229999999999,40.641748,2,,-73.987322000000006,40.761622000000003,CRD,45,0,0.5,10,4.7999999999999998,60.299999999999997
VTS,2011-06-09 09:12:00,2011-06-09 09:27:00,1,1.1000000000000001,-73.993347,40.742061999999997,1,,-73.976425000000006,40.739662000000003,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-10 03:36:33,2011-06-10 03:43:48,1,1.7,-74.006302000000005,40.740538000000001,1,N,-73.980630000000005,40.730533999999999,CRD,7.2999999999999998,0.5,0.5,1.6599999999999999,0,9.9600000000000009
VTS,2011-06-18 09:27:00,2011-06-18 10:02:00,1,11.630000000000001,-73.988757000000007,40.718828000000002,1,,-73.937591999999995,40.855325000000001,CSH,30.100000000000001,0,0.5,0,0,30.600000000000001
VTS,2011-06-13 02:20:00,2011-06-13 02:28:00,1,2.0499999999999998,0,0,1,,0,0,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
2,2017-12-09 02:11:24,2017-12-09 02:18:57,5,1.75,1,N,249,107,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2017-12-18 15:34:37,2017-12-18 15:43:03,1,1.10,1,N,170,229,1,7.5,0,0.5,1,0,0.3,9.3
1,2017-12-25 14:11:02,2017-12-25 14:26:00,1,1.80,1,N,170,163,2,11,0,0.5,0,0,0.3,11.8
1,2017-12-26 18:28:45,2017-12-26 18:49:56,1,3.00,1,N,158,230,1,16,1,0.5,5.3,0,0.3,23.1
1,2017-12-17 19:27:54,2017-12-17 19:42:51,5,3.00,1,N,261,100,2,12,0,0.5,0,0,0.3,12.8
2,2017-12-05 10:42:26,2017-12-05 10:57:19,1,2.73,1,N,262,142,2,12,0,0.5,0,0,0.3,12.8
2,2017-12-06 15:15:47,2017-12-06 15:34:58,2,1.07,1,N,43,161,1,12.5,0,0.5,1,0,0.3,14.3
1,2017-12-21 06:29:23,2017-12-21 06:41:28,1,1.70,1,N,141,233,2,9.5,0,0.5,0,0,0.3,10.3
1,2017-12-09 19:53:28,2017-12-09 20:10:48,1,2.50,1,N,262,239,1,12.5,0,0.5,2.65,0,0.3,15.95
2,2017-12-31 22:56:42,2017-12-31 22:59:13,1,.58,1,N,170,161,2,4,0.5,0.5,0,0,0.3,5.3
2,2017-12-15 19:25:00,2017-12-15 19:28:56,3,.55,1,N,237,237,2,4.5,1,0.5,0,0,0.3,6.3
2,2017-12-17 12:26:38,2017-12-17 12:32:11,5,1.17,1,N,246,68,1,6,0,0.5,1.36,0,0.3,8.16
1,2017-12-04 07:34:53,2017-12-04 07:40:00,3,.80,1,N,236,237,1,5.5,0,0.5,1.01,0,0.3,7.31
1,2017-12-06 18:27:00,2017-12-06 18:33:44,1,.90,1,N,237,262,1,6.5,1,0.5,1,0,0.3,9.3
1,2017-12-19 17:56:36,2017-12-19 18:10:09,4,2.20,1,N,239,50,2,10.5,1,0.5,0,0,0.3,12.3
1,2017-12-13 10:18:23,2017-12-13 10:23:54,1,.90,1,N,113,211,1,5.5,0,0.5,1,0,0.3,7.3
2,2017-12-02 22:18:35,2017-12-02 22:45:02,1,6.78,1,N,186,41,1,24,0.5,0.5,2.7,0,0.3,28
1,2017-12-08 17:25:11,2017-12-08 17:53:22,1,11.00,1,N,164,181,1,32,1,0.5,11.85,5.76,0.3,51.41
1,2017-12-07 16:09:05,2017-12-07 16:21:02,1,1.10,1,N,236,141,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2017-12-17 02:26:50,2017-12-17 02:29:51,1,.50,1,N,152,116,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2017-12-11 06:56:25,2017-12-11 06:57:47,1,.58,1,N,137,170,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2017-12-02 10:43:07,2017-12-02 10:47:56,1,.90,1,N,230,100,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-12-06 16:54:23,2017-12-06 17:27:52,1,3.44,1,N,239,233,1,20.5,1,0.5,2,0,0.3,24.3
2,2017-12-01 20:42:49,2017-12-01 20:44:25,2,.55,1,N,237,236,1,3.5,0.5,0.5,0.96,0,0.3,5.76
CMT,2011-06-06 19:16:14,2011-06-06 19:27:54,1,1.7,-74.000583000000006,40.747701999999997,1,N,-73.991862999999995,40.729905000000002,CRD,8.0999999999999996,1,0.5,2.8799999999999999,0,12.48
VTS,2011-06-23 12:24:00,2011-06-23 12:32:00,1,0.98999999999999999,-73.955335000000005,40.788437999999999,1,,-73.964528000000001,40.775733000000002,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
CMT,2011-06-27 14:55:24,2011-06-27 15:10:46,1,0.90000000000000002,-73.974861000000004,40.750529999999998,1,N,-73.982844999999998,40.758737000000004,CRD,8.5,0,0.5,1.5,0,10.5
VTS,2011-06-26 21:16:00,2011-06-26 21:23:00,1,1.8200000000000001,-73.993467999999993,40.751632000000001,1,,-73.990313,40.734929999999999,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
CMT,2011-06-09 12:16:48,2011-06-09 12:24:31,1,1.1000000000000001,-73.989204000000001,40.737096000000001,1,N,-73.997867999999997,40.722329999999999,CRD,6.0999999999999996,0,0.5,1.3200000000000001,0,7.9199999999999999
VTS,2011-06-21 01:13:00,2011-06-21 01:17:00,1,0.81000000000000005,-73.975371999999993,40.755628000000002,1,,-73.986936999999998,40.762014999999998,CRD,4.5,0.5,0.5,2,0,7.5
VTS,2011-06-17 00:12:00,2011-06-17 00:23:00,1,2.1400000000000001,-73.999537000000004,40.743760000000002,1,,-73.983114999999998,40.764505,CSH,8.5,0.5,0.5,0,0,9.5
CMT,2011-06-18 00:55:55,2011-06-18 01:02:37,4,0.59999999999999998,-73.992564999999999,40.725279,1,N,-73.997152,40.720573999999999,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2011-06-20 11:27:00,2011-06-20 11:38:00,1,2.2000000000000002,-74.001603000000003,40.751117999999998,1,,-73.976083000000003,40.756236999999999,CRD,8.0999999999999996,0,0.5,1,0,9.5999999999999996
VTS,2011-06-23 16:19:00,2011-06-23 16:37:00,1,2.6800000000000002,-73.981032999999996,40.758651999999998,1,,-73.954732000000007,40.786344999999997,CRD,11.699999999999999,1,0.5,3,0,16.199999999999999
VTS,2011-06-26 01:01:00,2011-06-26 01:09:00,5,1.49,-73.990371999999994,40.740285,1,,-73.975022999999993,40.750309999999999,CRD,6.5,0.5,0.5,2,0,9.5
CMT,2011-06-28 15:03:05,2011-06-28 15:08:13,1,0.90000000000000002,-73.983351999999996,40.750098999999999,1,N,-73.977247000000006,40.755671,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
VTS,2011-06-05 11:10:00,2011-06-05 11:18:00,1,0.17000000000000001,-73.949624999999997,40.78463,1,,-73.972127,40.786636999999999,CRD,7.2999999999999998,0,0.5,1,0,8.8000000000000007
VTS,2011-06-27 08:51:00,2011-06-27 09:04:00,5,1.1499999999999999,-73.904328000000007,40.749651999999998,1,,-73.904328000000007,40.749651999999998,CRD,7.7000000000000002,0,0.5,1.8,0,10
VTS,2011-06-24 19:41:00,2011-06-24 19:54:00,1,2.0600000000000001,-73.991591999999997,40.726488000000003,1,,-73.990251999999998,40.749944999999997,CRD,8.5,1,0.5,2,0,12
CMT,2011-06-26 04:09:19,2011-06-26 04:16:11,1,1.8,-73.984437999999997,40.734617999999998,1,N,-73.993286999999995,40.752374000000003,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
VTS,2011-06-10 21:31:00,2011-06-10 21:55:00,1,9.3499999999999996,-73.985299999999995,40.744174999999998,1,,-73.853352999999998,40.72739,CRD,23.300000000000001,0.5,0.5,10,0,34.299999999999997
CMT,2011-06-24 01:31:41,2011-06-24 01:46:36,1,3.7999999999999998,-73.988955000000004,40.723104999999997,1,N,-73.958997999999994,40.764958,CRD,12.1,0.5,0.5,3.27,0,16.370000000000001
CMT,2011-06-26 22:30:41,2011-06-26 23:11:21,1,17,-73.783063999999996,40.648553,2,N,-73.981560999999999,40.751624999999997,CRD,45,0,0.5,10,0,55.5
VTS,2011-06-14 19:53:00,2011-06-14 20:00:00,1,1.3200000000000001,-74.001638,40.739376999999998,1,,-73.997482000000005,40.726005000000001,CSH,5.7000000000000002,1,0.5,0,0,7.2000000000000002
CMT,2011-06-16 21:26:43,2011-06-16 21:54:13,1,5.7999999999999998,-73.988106999999999,40.743977000000001,1,N,-73.964530999999994,40.673892000000002,CSH,18.5,0.5,0.5,0,0,19.5
CMT,2011-06-08 20:50:26,2011-06-08 21:01:15,1,2.2000000000000002,-73.945322000000004,40.775196000000001,1,N,-73.973253,40.792921999999997,CSH,8.9000000000000004,0.5,0.5,0,0,9.9000000000000004
VTS,2011-06-29 10:48:00,2011-06-29 11:00:00,1,1.7,-73.981972999999996,40.755088000000001,1,,-74.001796999999996,40.759565000000002,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-21 23:48:01,2011-06-22 00:02:20,2,2.7000000000000002,-74.001000000000005,40.729300000000002,1,N,-73.974500000000006,40.756900000000002,CSH,10.1,0.5,0.5,0,0,11.1
VTS,2011-06-12 09:14:00,2011-06-12 09:34:00,5,9.9700000000000006,0,0,1,,0,0,CSH,23.300000000000001,0,0.5,0,0,23.800000000000001
VTS,2011-06-17 01:16:00,2011-06-17 01:25:00,1,0.98999999999999999,-74.000145000000003,40.726571999999997,1,,-73.987030000000004,40.725164999999997,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
VTS,2011-06-30 23:02:00,2011-06-30 23:08:00,1,0.68000000000000005,-73.970725000000002,40.762059999999998,1,,-73.970725000000002,40.762059999999998,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2011-06-15 13:06:00,2011-06-15 13:22:00,1,1.1899999999999999,-73.986310000000003,40.754779999999997,1,,-73.976588000000007,40.764584999999997,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
CMT,2011-06-07 12:06:53,2011-06-07 12:14:32,1,1.1000000000000001,-73.975001000000006,40.746167999999997,1,N,-73.987786,40.741489999999999,CRD,6.0999999999999996,0,0.5,1.3200000000000001,0,7.9199999999999999
VTS,2011-06-09 14:22:00,2011-06-09 14:28:00,1,0.96999999999999997,-73.961107999999996,40.768900000000002,1,,-73.956073000000004,40.780876999999997,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
CMT,2011-06-25 22:12:56,2011-06-25 22:26:49,2,2.7999999999999998,-73.998776000000007,40.728138999999999,1,Y,-73.975741999999997,40.757807999999997,CSH,9.6999999999999993,0.5,0.5,0,0,10.699999999999999
CMT,2011-06-20 16:27:10,2011-06-20 16:36:00,2,1.8999999999999999,-73.967359999999999,40.762740999999998,1,N,-73.947840999999997,40.776211000000004,CSH,8.0999999999999996,1,0.5,0,0,9.5999999999999996
VTS,2011-06-09 21:38:00,2011-06-09 21:47:00,5,2.6400000000000001,-74.005544999999998,40.745725,1,,-73.980895000000004,40.774529999999999,CSH,8.5,0.5,0.5,0,0,9.5
CMT,2011-06-17 23:42:34,2011-06-17 23:58:56,3,2.7999999999999998,-74.007591000000005,40.740920000000003,1,N,-73.974202000000005,40.757857999999999,CSH,10.9,0.5,0.5,0,0,11.9
VTS,2011-06-10 10:37:00,2011-06-10 10:57:00,1,4.75,-74.011070000000004,40.704467000000001,1,,-73.997033000000002,40.735729999999997,CSH,14.9,0,0.5,0,0,15.4
VTS,2011-06-29 18:09:00,2011-06-29 18:22:00,1,2.1200000000000001,-73.996669999999995,40.737499999999997,1,,-73.994992999999994,40.760773,CSH,8.5,1,0.5,0,0,10
VTS,2011-06-23 02:49:00,2011-06-23 02:54:00,1,1.6599999999999999,0,0,1,,0,0,CRD,6.0999999999999996,0.5,0.5,2,0,9.0999999999999996
CMT,2011-06-26 16:22:19,2011-06-26 16:29:40,4,0.59999999999999998,-73.984814999999998,40.758723000000003,1,N,-73.990807000000004,40.751069000000001,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
VTS,2011-06-15 06:17:00,2011-06-15 06:22:00,1,1.26,-73.990899999999996,40.750790000000002,1,,-73.977382000000006,40.755581999999997,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
VTS,2011-06-25 10:31:00,2011-06-25 10:36:00,1,0.10000000000000001,-73.991105000000005,40.770631999999999,1,,-73.98021,40.776209999999999,CRD,5.2999999999999998,0,0.5,1,0,6.7999999999999998
CMT,2011-06-10 18:42:07,2011-06-10 18:54:36,1,2.7000000000000002,-73.976449000000002,40.752426,1,N,-73.953208000000004,40.785417000000002,CRD,9.3000000000000007,1,0.5,1,0,11.800000000000001
CMT,2011-06-08 07:39:41,2011-06-08 07:46:47,1,1.3,-73.994091999999995,40.751085000000003,1,N,-73.978505999999996,40.756843000000003,CRD,6.0999999999999996,0,0.5,3,0,9.5999999999999996
VTS,2011-06-16 13:12:00,2011-06-16 13:21:00,2,1.04,-73.977850000000004,40.786541999999997,1,,-73.981153000000006,40.773837,CSH,6.5,0,0.5,0,0,7
VTS,2011-06-25 23:15:00,2011-06-25 23:20:00,2,1.1299999999999999,-73.989306999999997,40.766092,1,,-73.988793000000001,40.778106999999999,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2011-06-11 19:59:12,2011-06-11 20:07:55,1,1.8,-73.967200000000005,40.793700000000001,1,N,-73.948499999999996,40.801499999999997,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
CMT,2011-06-20 23:49:09,2011-06-20 23:54:31,1,1.8,-73.965400000000002,40.768599999999999,1,N,-73.974100000000007,40.787500000000001,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
CMT,2011-06-16 13:45:06,2011-06-16 13:52:20,2,0.59999999999999998,-73.986360000000005,40.722360000000002,1,N,-73.986148,40.717711999999999,CRD,5.2999999999999998,0,0.5,1,0,6.7999999999999998
CMT,2011-06-27 13:08:27,2011-06-27 13:34:53,1,10.4,-73.978153000000006,40.755124000000002,1,N,-73.876333000000002,40.769109999999998,CSH,26.5,0,0.5,0,4.7999999999999998,31.800000000000001
CMT,2011-06-12 12:14:21,2011-06-12 12:21:35,2,1.3999999999999999,-73.989023000000003,40.776946000000002,1,N,-73.974047999999996,40.789064000000003,CSH,6.5,0,0.5,0,0,7
VTS,2011-06-08 12:01:00,2011-06-08 12:05:00,1,0.65000000000000002,-73.985812999999993,40.780448,1,,-73.990380000000002,40.78763,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
CMT,2011-06-19 21:41:58,2011-06-19 21:46:37,1,1.8999999999999999,-73.961200000000005,40.807000000000002,1,N,-73.974199999999996,40.783900000000003,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2011-06-06 07:02:00,2011-06-06 07:15:07,1,2.6000000000000001,-73.979236,40.783389999999997,1,N,-73.992473000000004,40.749791999999999,CSH,10.1,0,0.5,0,0,10.6
CMT,2011-06-07 20:45:58,2011-06-07 20:49:11,1,0.29999999999999999,-73.992684999999994,40.734039000000003,1,N,-73.996114000000006,40.734504999999999,CSH,3.7000000000000002,0.5,0.5,0,0,4.7000000000000002
CMT,2011-06-22 19:42:48,2011-06-22 19:48:44,0,0.80000000000000004,-73.955799999999996,40.779400000000003,1,N,-73.960300000000004,40.770699999999998,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
VTS,2011-06-16 23:10:00,2011-06-16 23:24:00,1,2.9700000000000002,-74.000906999999998,40.731797,1,,-73.967827,40.756213000000002,CRD,10.1,0.5,0.5,3,0,14.1
CMT,2011-06-08 05:22:52,2011-06-08 05:36:40,1,5.4000000000000004,-73.985110000000006,40.747332,1,N,-73.938286000000005,40.812880999999997,CSH,13.699999999999999,0.5,0.5,0,0,14.699999999999999
VTS,2011-06-07 18:58:00,2011-06-07 19:04:00,1,1.22,-73.989177999999995,40.736306999999996,1,,-73.978037999999998,40.751668000000002,CSH,5.7000000000000002,1,0.5,0,0,7.2000000000000002
CMT,2011-06-30 12:09:05,2011-06-30 12:12:28,1,0.40000000000000002,-73.971097999999998,40.750781000000003,1,N,-73.976325000000003,40.747872999999998,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
CMT,2011-06-01 04:42:14,2011-06-01 04:52:34,1,3.7000000000000002,-73.997461999999999,40.725517000000004,1,N,-73.948425999999998,40.796261999999999,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2011-06-05 00:43:00,2011-06-05 01:12:00,1,7.6100000000000003,-73.991136999999995,40.755426999999997,1,,-73.865132000000003,40.757649999999998,CSH,22.5,0.5,0.5,0,0,23.5
CMT,2011-06-19 11:23:27,2011-06-19 11:31:33,1,1.8,-73.980869999999996,40.733528999999997,1,N,-73.988547999999994,40.751274000000002,CRD,6.9000000000000004,0,0.5,1,0,8.4000000000000004
CMT,2011-06-25 02:57:38,2011-06-25 03:00:47,1,0.80000000000000004,-74.005195000000001,40.741222,1,N,-74.001504999999995,40.750736000000003,CSH,4.5,0.5,0.5,0,0,5.5
VTS,2011-06-14 22:48:00,2011-06-14 23:03:00,5,3.6800000000000002,-73.978331999999995,40.753385000000002,1,,-73.932942999999995,40.755352000000002,CRD,12.1,0.5,0.5,2,0,15.1
CMT,2011-06-21 11:15:31,2011-06-21 11:25:43,1,1.3,-73.986660000000001,40.729807999999998,1,N,-73.987232000000006,40.714925000000001,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
VTS,2011-06-02 15:00:00,2011-06-02 15:10:00,2,1.6699999999999999,-73.974909999999994,40.760505000000002,1,,-73.986495000000005,40.744464999999998,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
VTS,2011-06-20 03:18:00,2011-06-20 03:26:00,2,3.3599999999999999,-74.004040000000003,40.723832999999999,1,,-73.974384999999998,40.762047000000003,CRD,9.3000000000000007,0.5,0.5,1,0,11.300000000000001
CMT,2011-06-03 23:03:25,2011-06-03 23:07:24,4,0.80000000000000004,-73.994816,40.724851000000001,1,N,-74.000133000000005,40.732819999999997,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-06-02 15:01:19,2011-06-02 15:12:29,1,1,-74.005820999999997,40.737718000000001,1,N,-74.001741999999993,40.724831000000002,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
CMT,2011-06-29 23:51:03,2011-06-30 00:03:33,1,1.5,-73.988759999999999,40.736826000000001,1,N,-73.992548999999997,40.719735999999997,CRD,8.0999999999999996,0.5,0.5,1.8200000000000001,0,10.92
CMT,2011-06-25 11:14:40,2011-06-25 11:21:53,1,2.1000000000000001,-73.994219999999999,40.750909999999998,1,N,-73.982626999999994,40.773096000000002,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
VTS,2011-06-24 14:28:00,2011-06-24 15:25:00,1,21.199999999999999,-73.974687000000003,40.756402000000001,2,,-73.786366999999998,40.644922000000001,CRD,45,0,0.5,13.5,4.7999999999999998,63.799999999999997
VTS,2011-06-07 07:13:00,2011-06-07 07:23:00,1,1.74,-73.990283000000005,40.756022000000002,1,,-73.968232,40.761364999999998,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
VTS,2011-06-28 14:12:00,2011-06-28 14:23:00,1,2.3799999999999999,0,0,1,,0,0,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
VTS,2011-06-04 14:20:00,2011-06-04 14:42:00,5,4.0199999999999996,-73.995158000000004,40.725299999999997,1,,-73.981399999999994,40.768814999999996,CSH,14.1,0,0.5,0,0,14.6
CMT,2011-06-03 18:50:59,2011-06-03 18:57:22,1,0.69999999999999996,-73.983251999999993,40.746955999999997,1,N,-73.97448,40.751179,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2011-06-08 06:16:21,2011-06-08 06:23:07,1,2.2999999999999998,-73.951899999999995,40.777900000000002,1,N,-73.974999999999994,40.752299999999998,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
VTS,2011-06-01 07:46:00,2011-06-01 08:12:00,2,5.7800000000000002,-73.985789999999994,40.758968000000003,1,,-74.008565000000004,40.703758000000001,CRD,18.5,0,0.5,3.7000000000000002,0,22.699999999999999
CMT,2011-06-08 06:57:41,2011-06-08 07:01:35,1,1.2,-73.971109999999996,40.751099000000004,1,N,-73.958273000000005,40.76455,CRD,5.2999999999999998,0,0.5,1,0,6.7999999999999998
VTS,2011-06-19 15:13:00,2011-06-19 15:17:00,5,0.83999999999999997,-73.970633000000007,40.783482999999997,1,,-73.980806999999999,40.779257999999999,CSH,4.5,0,0.5,0,0,5
CMT,2011-06-02 08:41:53,2011-06-02 08:53:54,1,2.2999999999999998,-73.982358000000005,40.774574000000001,1,N,-74.005622000000002,40.750923999999998,CRD,8.9000000000000004,0,0.5,2.3500000000000001,0,11.75
VTS,2011-06-20 13:51:00,2011-06-20 13:58:00,1,1.48,-73.992152000000004,40.738661999999998,1,,-74.005555000000001,40.727113000000003,CRD,6.0999999999999996,0,0.5,2,0,8.5999999999999996
CMT,2011-06-01 18:22:59,2011-06-01 18:35:41,3,0.80000000000000004,-73.959862999999999,40.773513999999999,1,N,-73.968025999999995,40.762436999999998,CSH,7.2999999999999998,1,0.5,0,0,8.8000000000000007
CMT,2011-06-20 18:57:23,2011-06-20 18:59:26,1,0.40000000000000002,-73.983362,40.756692000000001,1,N,-73.980549999999994,40.761564,CRD,3.2999999999999998,1,0.5,0.95999999999999996,0,5.7599999999999998
VTS,2011-06-12 18:46:00,2011-06-12 18:51:00,2,0.69999999999999996,-73.911884999999998,40.804842000000001,1,,-73.911884999999998,40.804842000000001,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
VTS,2011-06-13 00:51:00,2011-06-13 01:02:00,5,3.1499999999999999,-73.988163,40.759537000000002,1,,-74.004085000000003,40.731383000000001,CRD,9.6999999999999993,0.5,0.5,2,0,12.699999999999999
CMT,2011-06-20 21:51:49,2011-06-20 21:56:12,1,1.2,-74.002673000000001,40.739659000000003,1,N,-73.990093999999999,40.756129000000001,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2011-06-19 07:54:47,2011-06-19 08:09:09,1,3.7999999999999998,-73.948599999999999,40.782299999999999,1,N,-73.991500000000002,40.7498,CRD,12.5,0,0.5,2,0,15
VTS,2011-06-12 16:25:00,2011-06-12 16:48:00,1,1.8500000000000001,-73.979453000000007,40.781627,1,,-73.960378000000006,40.779952000000002,CSH,12.1,0,0.5,0,0,12.6
CMT,2011-06-19 11:54:08,2011-06-19 12:03:50,1,2.2000000000000002,-73.976641999999998,40.748609999999999,1,N,-73.981164000000007,40.773347999999999,CRD,8.5,0,0.5,1,0,10
VTS,2011-06-01 18:19:00,2011-06-01 18:24:00,2,0.72999999999999998,-73.994242999999997,40.738855000000001,1,,-74.001593,40.744999999999997,CRD,4.9000000000000004,1,0.5,1,0,7.4000000000000004
2,2017-12-05 14:08:28,2017-12-05 14:16:06,1,1.14,1,N,43,166,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-12-20 19:53:11,2017-12-20 20:04:21,1,1.50,1,N,229,140,1,9,1,0.5,2.16,0,0.3,12.96
1,2017-12-08 17:17:30,2017-12-08 17:34:18,1,4.20,1,N,246,65,1,15.5,1,0.5,1,0,0.3,18.3
2,2017-12-10 15:51:27,2017-12-10 15:58:36,3,1.17,1,N,79,164,2,7,0,0.5,0,0,0.3,7.8
2,2017-12-03 11:58:31,2017-12-03 12:07:32,1,.88,1,N,107,164,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-12-19 02:59:37,2017-12-19 03:16:44,1,10.30,1,N,79,14,1,29.5,0.5,0.5,2,0,0.3,32.8
1,2017-12-04 09:07:35,2017-12-04 09:17:01,1,1.10,1,N,262,237,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2017-12-02 15:53:03,2017-12-02 16:07:58,1,1.60,1,N,107,90,1,11,0,0.5,2.35,0,0.3,14.15
2,2017-12-21 04:58:50,2017-12-21 05:27:31,2,18.71,2,N,113,132,1,52,0,0.5,10.56,0,0.3,63.36
2,2017-12-16 18:17:14,2017-12-16 18:29:29,1,2.17,1,N,246,231,1,10.5,0,0.5,2.26,0,0.3,13.56
2,2017-12-29 13:13:06,2017-12-29 13:41:54,5,5.97,1,N,148,239,1,23,0,0.5,2,0,0.3,25.8
2,2017-12-22 07:13:02,2017-12-22 07:21:29,1,1.41,1,N,229,236,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-12-19 07:48:16,2017-12-19 08:02:51,1,2.47,1,N,113,163,1,11.5,0,0.5,2.46,0,0.3,14.76
