VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
CMT,2011-06-27 07:15:36,2011-06-27 07:20:38,1,1.8,-73.986096000000003,40.734673999999998,1,N,-73.970759000000001,40.757995999999999,CRD,6.0999999999999996,0,0.5,1.3200000000000001,0,7.9199999999999999
VTS,2011-06-21 12:00:00,2011-06-21 12:08:00,1,1.1799999999999999,-73.982628000000005,40.723064999999998,1,,-73.990588000000002,40.733918000000003,CRD,5.7000000000000002,0,0.5,0.65000000000000002,0,6.8499999999999996
VTS,2011-06-24 06:10:00,2011-06-24 06:30:00,1,7.0999999999999996,-73.990763000000001,40.745542999999998,1,,-73.949020000000004,40.824947999999999,CSH,19.300000000000001,0,0.5,0,0,19.800000000000001
VTS,2011-06-02 17:58:00,2011-06-02 18:04:00,1,0.71999999999999997,-73.946403000000004,40.775593000000001,1,,-73.957407000000003,40.780137000000003,CRD,5.2999999999999998,1,0.5,2,0,8.8000000000000007
CMT,2011-06-10 01:26:11,2011-06-10 01:29:58,1,1.3,-73.955928999999998,40.772230999999998,1,N,-73.968509999999995,40.75506,CRD,5.2999999999999998,0.5,0.5,1.8899999999999999,0,8.1899999999999995
VTS,2011-06-20 03:59:00,2011-06-20 04:05:00,5,0.81000000000000005,-73.986576999999997,40.718204999999998,1,,-73.979957999999996,40.71781,CRD,4.9000000000000004,0.5,0.5,2,0,7.9000000000000004
VTS,2011-06-22 18:59:00,2011-06-22 19:23:00,6,10.68,-73.873244999999997,40.774071999999997,1,,-73.979641999999998,40.755356999999997,CSH,25.300000000000001,1,0.5,0,4.7999999999999998,31.600000000000001
CMT,2011-06-21 08:44:48,2011-06-21 08:53:38,1,0.90000000000000002,-73.987290000000002,40.760370000000002,1,N,-73.971853999999993,40.754855999999997,CRD,6.0999999999999996,0,0.5,1,0,7.5999999999999996
CMT,2011-06-18 03:58:26,2011-06-18 04:01:39,1,0.5,-73.956095000000005,40.776074999999999,1,N,-73.947562000000005,40.772781000000002,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-06-17 16:35:23,2011-06-17 16:49:59,1,1.8999999999999999,-73.988112000000001,40.738129000000001,1,N,-73.970166000000006,40.762227000000003,CRD,9.6999999999999993,1,0.5,1,0,12.199999999999999
VTS,2011-06-03 14:33:00,2011-06-03 14:51:00,2,1.1799999999999999,-73.987082000000001,40.760930000000002,1,,-73.997337000000002,40.750557000000001,CSH,9.6999999999999993,0,0.5,0,0,10.199999999999999
CMT,2011-06-10 17:12:05,2011-06-10 17:21:12,1,1.7,-73.993307999999999,40.727798999999997,1,N,-74.001723999999996,40.744947000000003,CSH,7.2999999999999998,1,0.5,0,0,8.8000000000000007
CMT,2011-06-15 16:14:50,2011-06-15 16:31:17,1,1.7,-73.972110000000001,40.762521999999997,1,N,-73.988223000000005,40.748632000000001,CRD,9.6999999999999993,1,0.5,2.7999999999999998,0,14
VTS,2011-06-09 16:17:00,2011-06-09 16:43:00,5,9.1899999999999995,-73.870874999999998,40.773747,1,,-73.986282000000003,40.758409999999998,CRD,23.300000000000001,1,0.5,6,4.7999999999999998,35.600000000000001
VTS,2011-06-17 20:45:00,2011-06-17 20:54:00,6,1.5600000000000001,-73.965597000000002,40.758318000000003,1,,-73.984791999999999,40.768225000000001,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
VTS,2011-06-24 16:52:00,2011-06-24 17:01:00,2,1.45,-73.992382000000006,40.748936999999998,1,,-73.982574999999997,40.735632000000003,CSH,6.5,1,0.5,0,0,8
VTS,2011-06-24 00:09:00,2011-06-24 00:16:00,2,2.0899999999999999,-73.990307000000001,40.686715,1,,-73.960718,40.696325000000002,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
CMT,2011-06-09 22:58:09,2011-06-09 23:03:27,1,0.69999999999999996,-73.993516999999997,40.724549000000003,1,N,-73.986458999999996,40.719493,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
CMT,2011-06-23 17:46:43,2011-06-23 17:57:05,1,1.8999999999999999,-73.972200999999998,40.791443999999998,1,N,-73.953019999999995,40.780365000000003,CSH,8.0999999999999996,1,0.5,0,0,9.5999999999999996
VTS,2011-06-08 12:57:00,2011-06-08 13:13:00,1,1.96,-73.975697999999994,40.754280000000001,4,,-73.958691999999999,40.763936999999999,CSH,11.699999999999999,0,0.5,0,0,12.199999999999999
CMT,2011-06-13 16:01:17,2011-06-13 16:06:27,1,0.69999999999999996,-73.984930000000006,40.74812,1,N,-73.977722,40.752020999999999,CRD,4.9000000000000004,1,0.5,1.28,0,7.6799999999999997
CMT,2011-06-10 10:45:22,2011-06-10 11:22:19,1,4.9000000000000004,-73.954487999999998,40.787412000000003,1,N,-74.002420999999998,40.738557,CRD,20.5,0,0.5,2.5,0,23.5
VTS,2011-06-13 20:38:00,2011-06-13 20:47:00,1,2.4300000000000002,-73.970439999999996,40.788862000000002,1,,-73.960682000000006,40.817926999999997,CRD,8.0999999999999996,0.5,0.5,2,0,11.1
VTS,2011-06-17 09:31:00,2011-06-17 09:44:00,1,1.76,-73.985056999999998,40.775199999999998,1,,-73.965684999999993,40.763278,CRD,8.5,0,0.5,2,0,11
CMT,2011-06-23 08:55:47,2011-06-23 09:03:39,1,0.90000000000000002,-74.006399999999999,40.732700000000001,1,N,-73.997,40.739100000000001,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
CMT,2011-06-27 13:44:43,2011-06-27 13:52:07,1,0.69999999999999996,-73.993904000000001,40.746518999999999,1,N,-73.984031000000002,40.743687000000001,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
CMT,2011-06-06 07:27:09,2011-06-06 07:36:12,1,2.3999999999999999,-73.962385999999995,40.763402999999997,1,N,-73.990005999999994,40.743414999999999,CRD,8.0999999999999996,0,0.5,1.3999999999999999,0,10
VTS,2011-06-08 09:40:00,2011-06-08 09:44:00,5,0.93999999999999995,-73.975984999999994,40.776020000000003,1,,-73.980362,40.764842000000002,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
VTS,2011-06-08 16:45:00,2011-06-08 17:11:00,1,4.04,-74.011302999999998,40.710317000000003,1,,-73.975027999999995,40.755955,CSH,15.699999999999999,1,0.5,0,0,17.199999999999999
CMT,2011-06-20 14:06:04,2011-06-20 14:19:14,1,2,-73.992482999999993,40.743886000000003,1,N,-73.983413999999996,40.767330999999999,CRD,8.9000000000000004,0,0.5,1.6000000000000001,0,11
CMT,2011-06-25 22:37:40,2011-06-25 22:51:06,1,5.0999999999999996,-74.011574999999993,40.715010999999997,1,N,-73.982320999999999,40.731268,CRD,14.1,0.5,0.5,1.75,0,16.850000000000001
CMT,2011-06-23 10:54:26,2011-06-23 10:55:57,1,0.40000000000000002,-73.974106000000006,40.791907999999999,1,N,-73.978115000000003,40.786765000000003,CSH,3.2999999999999998,0,0.5,0,0,3.7999999999999998
VTS,2011-06-03 23:56:00,2011-06-04 00:03:00,3,1.3400000000000001,-73.987634999999997,40.729399999999998,1,,-73.992467000000005,40.742648000000003,CRD,6.0999999999999996,0.5,0.5,2,0,9.0999999999999996
CMT,2011-06-28 13:58:54,2011-06-28 14:01:09,1,0.69999999999999996,-73.981147000000007,40.747163999999998,1,N,-73.988675999999998,40.737634,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
CMT,2011-06-11 09:59:20,2011-06-11 10:03:24,1,0.59999999999999998,-73.967630999999997,40.792821000000004,1,N,-73.975200000000001,40.790250999999998,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-01 01:15:00,2011-06-01 01:32:00,5,4.4699999999999998,-73.982439999999997,40.771949999999997,1,,-73.921819999999997,40.766202,CSH,13.699999999999999,0.5,0.5,0,0,14.699999999999999
CMT,2011-06-05 11:10:47,2011-06-05 11:17:51,2,1.5,-73.962397999999993,40.756419999999999,1,N,-73.960226000000006,40.773195000000001,CRD,6.5,0,0.5,1,0,8
VTS,2011-06-21 22:39:00,2011-06-21 22:46:00,1,1.5,-73.996786999999998,40.752797000000001,1,,-73.981863000000004,40.74091,CRD,6.5,0.5,0.5,1.5,0,9
CMT,2011-06-18 01:24:18,2011-06-18 01:37:05,2,4.2000000000000002,-73.952406999999994,40.777211999999999,1,N,-73.977891,40.729393000000002,CRD,12.5,0.5,0.5,2.7000000000000002,0,16.199999999999999
VTS,2011-06-21 19:43:00,2011-06-21 19:58:00,1,1.6200000000000001,-73.960808,40.772468000000003,1,,-73.981493,40.768707999999997,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
VTS,2011-06-25 02:51:00,2011-06-25 03:00:00,1,2.1600000000000001,-73.985573000000002,40.763517999999998,1,,-74.000879999999995,40.742415000000001,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
CMT,2011-06-27 12:01:25,2011-06-27 12:24:20,2,3,-73.986299000000002,40.757505000000002,1,N,-74.000140000000002,40.718155000000003,CSH,13.300000000000001,0,0.5,0,0,13.800000000000001
CMT,2011-06-21 11:57:06,2011-06-21 12:12:15,1,5,-74.001875999999996,40.728104000000002,1,N,-73.960738000000006,40.760959,CRD,14.5,0,0.5,3,0,18
VTS,2011-06-14 08:59:00,2011-06-14 09:13:00,4,1.6499999999999999,-73.986125000000001,40.770327000000002,1,,-73.991129999999998,40.750414999999997,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
CMT,2011-06-28 12:27:07,2011-06-28 12:42:52,1,2.1000000000000001,-74.007220000000004,40.728346999999999,1,N,-73.985958999999994,40.744380999999997,CSH,10.1,0,0.5,0,0,10.6
CMT,2011-06-18 19:36:53,2011-06-18 19:40:59,2,1.1000000000000001,-73.964927000000003,40.806804999999997,1,N,-73.976151000000002,40.793990000000001,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
VTS,2011-06-07 12:49:00,2011-06-07 13:06:00,1,1.8300000000000001,-73.988834999999995,40.73686,1,,-73.984624999999994,40.757261999999997,CRD,10.1,0,0.5,2,0,12.6
CMT,2011-06-05 15:07:37,2011-06-05 15:13:59,1,0.90000000000000002,-73.988027000000002,40.760005999999997,1,N,-73.982634000000004,40.756932999999997,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
VTS,2011-06-10 14:26:00,2011-06-10 14:28:00,1,0.31,-73.949039999999997,40.744370000000004,1,,-73.945279999999997,40.746983,CRD,3.2999999999999998,0,0.5,2,0,5.7999999999999998
VTS,2011-06-05 17:52:00,2011-06-05 18:04:00,1,3.02,-74.011475000000004,40.714975000000003,1,,-73.993022999999994,40.736407999999997,CRD,10.1,0,0.5,1.25,0,11.85
VTS,2011-06-20 21:11:00,2011-06-20 21:23:00,5,3.2799999999999998,-73.975305000000006,40.780110000000001,1,,-73.938802999999993,40.804952999999998,CRD,10.1,0.5,0.5,2,0,13.1
CMT,2011-06-29 15:54:34,2011-06-29 16:42:53,2,18.100000000000001,-73.790695999999997,40.645929000000002,2,N,-73.979957999999996,40.761158999999999,CRD,45,0,0.5,0,4.7999999999999998,50.299999999999997
CMT,2011-06-12 11:54:22,2011-06-12 12:02:28,1,1.6000000000000001,-74.008384000000007,40.735399999999998,1,N,-73.996836999999999,40.719183999999998,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
CMT,2011-06-03 07:34:46,2011-06-03 07:52:24,1,5.4000000000000004,-73.956996000000004,40.766432999999999,1,N,-74.004526999999996,40.728580000000001,CRD,15.699999999999999,0,0.5,2,0,18.199999999999999
VTS,2011-06-08 11:37:00,2011-06-08 11:56:00,1,2.3799999999999999,0,0,1,,0,0,CRD,10.5,0,0.5,2,0,13
CMT,2011-06-25 10:14:58,2011-06-25 10:18:59,2,0.90000000000000002,-73.986672999999996,40.737088,1,N,-73.980110999999994,40.746512000000003,CRD,4.5,0,0.5,1,0,6
VTS,2011-06-12 16:28:00,2011-06-12 17:16:00,5,16.809999999999999,-73.785938000000002,40.645432,2,,-73.986559999999997,40.737727,CRD,45,0,0.5,9,4.7999999999999998,59.299999999999997
VTS,2011-06-24 11:56:00,2011-06-24 11:57:00,5,0.25,-73.976735000000005,40.759225000000001,1,,-73.976735000000005,40.759225000000001,CSH,2.8999999999999999,0,0.5,0,0,3.3999999999999999
CMT,2011-06-11 15:16:54,2011-06-11 15:36:34,2,2.2000000000000002,-73.988283999999993,40.743409999999997,1,N,-73.967090999999996,40.761028000000003,CSH,11.699999999999999,0,0.5,0,0,12.199999999999999
VTS,2011-06-22 17:44:00,2011-06-22 17:58:00,1,0.17999999999999999,-73.972767000000005,40.762476999999997,1,,-73.990092000000004,40.751102000000003,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
CMT,2011-06-04 20:22:34,2011-06-04 20:37:40,2,2.7000000000000002,-73.967061999999999,40.756585000000001,1,N,-73.989125999999999,40.723101999999997,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2011-06-08 12:18:00,2011-06-08 12:30:00,1,0.17000000000000001,-73.988247000000001,40.722942000000003,1,,-73.987555,40.741061999999999,CRD,7.7000000000000002,0,0.5,1.5,0,9.6999999999999993
CMT,2011-06-22 17:40:32,2011-06-22 17:46:37,1,1.6000000000000001,-73.976699999999994,40.785200000000003,1,N,-73.966800000000006,40.805,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
VTS,2011-06-24 16:08:00,2011-06-24 16:16:00,1,2.3799999999999999,-73.947306999999995,40.775925000000001,1,,-73.969997000000006,40.753247000000002,CRD,7.7000000000000002,1,0.5,1,0,10.199999999999999
VTS,2011-06-28 08:02:00,2011-06-28 08:07:00,3,0.53000000000000003,-73.980973000000006,40.767685,1,,-73.977796999999995,40.758172000000002,CRD,4.5,0,0.5,2,0,7
CMT,2011-06-07 10:19:34,2011-06-07 10:44:47,1,2.7999999999999998,-73.952505000000002,40.772508999999999,1,N,-73.939462000000006,40.750013000000003,CRD,14.1,0,0.5,4.3799999999999999,0,18.98
VTS,2011-06-12 14:26:00,2011-06-12 14:36:00,1,2.1699999999999999,-73.990219999999994,40.755952999999998,1,,-74.000159999999994,40.734862,CSH,8.0999999999999996,0,0.5,0,0,8.5999999999999996
CMT,2011-06-08 19:50:21,2011-06-08 20:29:03,1,4.4000000000000004,-73.989976999999996,40.732413000000001,1,N,-73.961804000000001,40.714714000000001,CRD,19.699999999999999,1,0.5,4,0,25.199999999999999
VTS,2011-06-10 09:01:00,2011-06-10 09:15:00,1,1.99,-73.988322999999994,40.762611999999997,1,,-73.986294999999998,40.742967,CRD,8.9000000000000004,0,0.5,2,0,11.4
VTS,2011-06-01 18:22:00,2011-06-01 18:35:00,2,1.1699999999999999,-73.991749999999996,40.750067999999999,1,,-73.978166999999999,40.748522999999999,CSH,8.0999999999999996,1,0.5,0,0,9.5999999999999996
VTS,2011-06-07 18:11:00,2011-06-07 18:34:00,5,8.5600000000000005,-74.009996999999998,40.720565000000001,1,,-73.947288,40.771445,CRD,21.699999999999999,1,0.5,2.5,0,25.699999999999999
VTS,2011-06-29 20:01:00,2011-06-29 20:10:00,1,1.6699999999999999,-73.981471999999997,40.743924999999997,1,,-73.981471999999997,40.743924999999997,CRD,6.9000000000000004,0.5,0.5,3,0,10.9
CMT,2011-06-17 09:20:07,2011-06-17 09:29:52,1,0.69999999999999996,-73.983292000000006,40.748088000000003,1,N,-73.984852000000004,40.742435999999998,CRD,6.5,0,0.5,1,0,8
VTS,2011-06-10 23:46:00,2011-06-10 23:56:00,2,1.26,-73.982162000000002,40.761184999999998,1,,-73.995485000000002,40.748547000000002,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
VTS,2011-06-04 17:38:00,2011-06-04 17:50:00,1,1.72,-73.955492000000007,40.772537,1,,-73.973793000000001,40.757111999999999,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-22 00:08:36,2011-06-22 00:19:17,1,2.1000000000000001,-74.005609000000007,40.740319,1,Y,-73.984848,40.760539999999999,CSH,8.5,0.5,0.5,0,0,9.5
VTS,2011-06-30 10:06:00,2011-06-30 10:26:00,1,2.8399999999999999,-73.993317000000005,40.724398000000001,1,,-73.99136,40.755245000000002,CSH,12.5,0,0.5,0,0,13
CMT,2011-06-02 18:57:54,2011-06-02 18:58:54,1,0.20000000000000001,-73.968007,40.801547999999997,1,N,-73.969235999999995,40.798437,CSH,2.8999999999999999,1,0.5,0,0,4.4000000000000004
VTS,2011-06-17 03:44:00,2011-06-17 03:54:00,1,3.3999999999999999,-73.983677999999998,40.759619999999998,1,,-73.989073000000005,40.722987000000003,CSH,10.1,0.5,0.5,0,0,11.1
VTS,2011-06-03 17:44:00,2011-06-03 17:57:00,1,2.0600000000000001,-73.981917999999993,40.776980000000002,1,,-73.957099999999997,40.780209999999997,CSH,8.9000000000000004,1,0.5,0,0,10.4
VTS,2011-06-24 23:49:00,2011-06-24 23:53:00,1,1.54,0,0,1,,0,0,CRD,5.2999999999999998,0.5,0.5,4,0,10.300000000000001
VTS,2011-06-18 08:42:00,2011-06-18 08:47:00,1,1.72,-73.961956999999998,40.759194999999998,1,,-73.971362999999997,40.746203000000001,CRD,6.0999999999999996,0,0.5,1.5,0,8.0999999999999996
CMT,2011-06-01 00:40:53,2011-06-01 00:51:57,1,3.3999999999999999,-73.990592000000007,40.756594999999997,1,N,-73.953181999999998,40.776150999999999,CSH,10.5,0.5,0.5,0,0,11.5
CMT,2011-06-25 23:23:24,2011-06-25 23:28:02,1,0.90000000000000002,-73.954252999999994,40.770499999999998,1,N,-73.963939999999994,40.768124,CRD,4.9000000000000004,0.5,0.5,1.1799999999999999,0,7.0800000000000001
CMT,2011-06-01 12:48:27,2011-06-01 13:12:09,2,6.2999999999999998,-73.942961999999994,40.840916999999997,1,N,-73.956076999999993,40.779915000000003,CSH,19.300000000000001,0,0.5,0,0,19.800000000000001
VTS,2011-06-23 19:59:00,2011-06-23 20:04:00,5,1.01,-74.006715,40.720292000000001,1,,-74.01585,40.711511999999999,CRD,4.9000000000000004,1,0.5,1,0,7.4000000000000004
CMT,2011-06-27 19:00:49,2011-06-27 19:14:36,1,2.7999999999999998,-73.993453000000002,40.736147000000003,1,N,-74.016294000000002,40.708827999999997,CRD,10.5,1,0.5,2.3999999999999999,0,14.4
VTS,2011-06-08 13:11:00,2011-06-08 13:21:00,1,1.02,-73.981125000000006,40.750315000000001,1,,-73.971822000000003,40.760745,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
VTS,2011-06-10 09:47:00,2011-06-10 09:59:00,1,1.8700000000000001,0,0,1,,0,0,CRD,8.0999999999999996,0,0.5,1.5,0,10.1
VTS,2011-06-24 19:28:00,2011-06-24 19:34:00,4,0.95999999999999996,-73.998963000000003,40.734062999999999,1,,-74.007329999999996,40.742663,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2011-06-17 13:23:45,2011-06-17 13:37:28,1,1.5,-73.983365000000006,40.734299,1,N,-73.989379999999997,40.747312999999998,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-01 13:44:24,2011-06-01 13:55:21,3,1.7,-73.988670999999997,40.742162999999998,1,N,-73.974391999999995,40.761541999999999,CSH,8.0999999999999996,0,0.5,0,0,8.5999999999999996
CMT,2011-06-15 12:39:48,2011-06-15 13:10:42,1,2.2000000000000002,-73.983108999999999,40.735641000000001,1,N,-73.969881000000001,40.763658999999997,CSH,16.100000000000001,0,0.5,0,0,16.600000000000001
CMT,2011-06-03 12:11:24,2011-06-03 12:35:56,1,2.6000000000000001,-74.002004999999997,40.739964000000001,1,N,-73.972021999999996,40.762765999999999,CSH,14.1,0,0.5,0,0,14.6
CMT,2011-06-29 12:33:40,2011-06-29 13:03:37,1,5.5,-73.958974999999995,40.814832000000003,1,N,-73.989534000000006,40.757984,CSH,19.300000000000001,0,0.5,0,0,19.800000000000001
VTS,2011-06-15 07:51:00,2011-06-15 08:06:00,2,2.5699999999999998,-73.990042000000003,40.756562000000002,1,,-73.957418000000004,40.764966999999999,CSH,10.1,0,0.5,0,0,10.6
CMT,2011-06-27 12:46:15,2011-06-27 12:49:18,1,0.59999999999999998,-73.971756999999997,40.75282,1,N,-73.967287999999996,40.760582999999997,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
CMT,2011-06-23 12:17:43,2011-06-23 12:21:07,2,0.40000000000000002,-73.983486999999997,40.755735999999999,1,N,-73.978725999999995,40.761119000000001,CRD,3.7000000000000002,0,0.5,0.83999999999999997,0,5.04
CMT,2011-06-07 10:35:24,2011-06-07 10:47:03,1,1.6000000000000001,-73.989767000000001,40.735115999999998,1,N,-74.00506,40.749623,CRD,7.7000000000000002,0,0.5,1,0,9.1999999999999993
CMT,2011-06-04 00:44:18,2011-06-04 00:49:33,2,1.6000000000000001,-73.9709,40.756100000000004,1,N,-73.955500000000001,40.776899999999998,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-06-22 12:00:01,2011-06-22 12:29:19,1,3,-73.954898,40.778239999999997,1,N,-73.990365999999995,40.761271999999998,CSH,16.100000000000001,0,0.5,0,0,16.600000000000001
CMT,2011-06-01 22:45:13,2011-06-01 23:15:32,2,5.5999999999999996,-73.994742000000002,40.75038,1,N,-73.910144000000003,40.754829999999998,CSH,19.300000000000001,0.5,0.5,0,0,20.300000000000001
CMT,2011-06-25 19:23:39,2011-06-25 19:35:21,1,1.3,-73.999065999999999,40.728043999999997,1,N,-73.982189000000005,40.727989000000001,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
VTS,2011-06-11 03:12:00,2011-06-11 03:17:00,3,0.32000000000000001,-73.963558000000006,40.762191999999999,1,,-73.963558000000006,40.762191999999999,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-06-17 08:01:16,2011-06-17 08:05:28,0,0.5,-73.990099999999998,40.756900000000002,1,N,-73.981200000000001,40.753599999999999,CSH,4.5,0,0.5,0,0,5
CMT,2011-06-27 07:54:55,2011-06-27 08:05:37,2,2.1000000000000001,-74.010495000000006,40.718935999999999,1,N,-73.991954000000007,40.732658999999998,CRD,8.0999999999999996,0,0.5,1.72,0,10.32
CMT,2011-06-10 23:01:48,2011-06-10 23:24:00,4,3.6000000000000001,-73.954344000000006,40.744425,1,N,-73.950579000000005,40.745125000000002,CSH,13.699999999999999,0.5,0.5,0,0,14.699999999999999
VTS,2011-06-17 08:11:00,2011-06-17 08:27:00,4,3.9700000000000002,-73.985371999999998,40.74756,1,,-74.013900000000007,40.71463,CRD,12.5,0,0.5,1,0,14
CMT,2011-06-29 16:25:13,2011-06-29 16:45:23,2,2.7000000000000002,-74.009189000000006,40.708647999999997,1,N,-73.993620000000007,40.745362,CRD,12.1,1,0.5,1,0,14.6
CMT,2011-06-29 06:01:37,2011-06-29 06:13:52,1,8.4000000000000004,-73.972312000000002,40.745707000000003,1,N,-73.872870000000006,40.774352,CRD,19.300000000000001,0,0.5,3.5,4.7999999999999998,28.100000000000001
CMT,2011-06-19 00:45:27,2011-06-19 00:53:48,0,1.8999999999999999,-73.989999999999995,40.737099999999998,1,N,-73.997900000000001,40.756399999999999,CRD,7.2999999999999998,0.5,0.5,1,0,9.3000000000000007
CMT,2011-06-13 20:33:22,2011-06-13 20:41:08,1,1.8,-74.007033000000007,40.730162,1,N,-74.017090999999994,40.708976999999997,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
CMT,2011-06-21 09:13:28,2011-06-21 09:22:46,2,1.7,-73.994299999999996,40.735199999999999,1,N,-73.978899999999996,40.719799999999999,CRD,7.2999999999999998,0,0.5,0,0,7.7999999999999998
VTS,2011-06-19 01:22:00,2011-06-19 01:30:00,1,1.7,-73.958268000000004,40.75535,1,,-73.951331999999994,40.751536999999999,CRD,6.5,0.5,0.5,1.5,0,9
CMT,2011-06-21 14:25:31,2011-06-21 14:45:25,2,2.6000000000000001,-73.975804999999994,40.755597999999999,1,N,-73.955369000000005,40.788513999999999,CRD,12.1,0,0.5,2,0,14.6
VTS,2011-06-22 11:21:00,2011-06-22 11:32:00,1,1.2,-73.979654999999994,40.783862999999997,1,,-73.986033000000006,40.771362000000003,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
CMT,2011-06-10 23:54:56,2011-06-11 00:08:26,1,2.2000000000000002,-74.000478999999999,40.718876999999999,1,N,-73.980484000000004,40.742368999999997,CRD,9.3000000000000007,0.5,0.5,2.0600000000000001,0,12.359999999999999
CMT,2011-06-10 14:43:24,2011-06-10 14:56:44,1,2.1000000000000001,-73.963800000000006,40.765099999999997,1,N,-73.976500000000001,40.7774,CRD,9.6999999999999993,0,0.5,2,0,12.199999999999999
CMT,2011-06-12 20:57:57,2011-06-12 21:11:44,1,3.7000000000000002,-73.961858000000007,40.762856999999997,1,N,-74.001095000000007,40.726778000000003,CRD,11.699999999999999,0.5,0.5,1,0,13.699999999999999
CMT,2011-06-10 10:17:30,2011-06-10 10:26:11,1,1.3,-74.004063000000002,40.747737000000001,1,N,-73.997040999999996,40.762866000000002,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
VTS,2011-06-11 11:24:00,2011-06-11 11:29:00,2,0.83999999999999997,-73.959644999999995,40.779577000000003,1,,-73.949766999999994,40.784562000000001,CRD,4.5,0,0.5,1,0,6
VTS,2011-06-25 13:50:00,2011-06-25 13:54:00,5,0.91000000000000003,-73.973838000000001,40.789630000000002,1,,-73.964680000000001,40.775557999999997,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
CMT,2011-06-03 10:20:05,2011-06-03 10:41:08,1,2.5,-73.961403000000004,40.758417000000001,1,N,-73.985624000000001,40.751525999999998,CRD,12.5,0,0.5,2.6000000000000001,0,15.6
CMT,2011-06-25 01:48:20,2011-06-25 02:05:15,1,5.5999999999999996,-73.993270999999993,40.719265999999998,1,N,-74.016256999999996,40.716515000000001,CRD,15.699999999999999,0.5,0.5,3.3399999999999999,0,20.039999999999999
CMT,2011-06-29 09:07:32,2011-06-29 09:09:27,1,0.40000000000000002,-73.977199999999996,40.756,1,N,-73.973399999999998,40.761200000000002,CSH,3.2999999999999998,0,0.5,0,0,3.7999999999999998
CMT,2011-06-05 10:19:13,2011-06-05 10:22:59,1,0.69999999999999996,-73.948002000000002,40.770513999999999,1,N,-73.955579999999998,40.764507000000002,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-04 09:36:00,2011-06-04 09:48:00,3,1.6100000000000001,-73.993953000000005,40.743302,1,,-73.985388,40.760215000000002,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
CMT,2011-06-22 14:52:22,2011-06-22 15:09:39,1,1.6000000000000001,-73.971311,40.752792999999997,1,N,-73.978071999999997,40.764696999999998,CSH,10.1,0,0.5,0,0,10.6
CMT,2011-06-13 07:47:11,2011-06-13 07:52:23,1,1.8999999999999999,-74.003860000000003,40.748403000000003,1,N,-73.985699999999994,40.773186000000003,CRD,6.5,0,0.5,1,0,8
VTS,2011-06-23 15:30:00,2011-06-23 15:39:00,4,0.88,-74.006604999999993,40.713971999999998,1,,-74.000051999999997,40.717880000000001,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-30 08:29:00,2011-06-30 08:37:00,1,1.54,-73.985628000000005,40.731408000000002,1,,-74.006630000000001,40.727311999999998,CRD,6.5,0,0.5,2,0,9
VTS,2011-06-01 15:39:00,2011-06-01 15:44:00,2,0.69999999999999996,-73.981215000000006,40.762118000000001,1,,-73.982299999999995,40.771841999999999,CSH,4.5,0,0.5,0,0,5
